Fbtid,chromosome,start,end,name,length,fam_length,gapRate,seqID,divergence,family,gc
FBti0062570,3L,17868216,17868715,INE-1{}4509,500,611,33.93%,83.03%,0.034728,INE-1,38.88
FBti0062571,3L,23241205,23241434,INE-1{}4510,230,611,63.47%,81.78%,0.094584,INE-1,30.762331838565
FBti0062572,3L,17878680,17878854,INE-1{}4511,175,611,74.24%,81.99%,NA,INE-1,37.8104875804968
FBti0062573,3L,23245756,23246073,INE-1{}4512,318,611,52.77%,82.89%,0.122119,INE-1,36.3989637305699
FBti0062577,3L,23256464,23256538,INE-1{}4516,75,611,87.73%,82.67%,NA,INE-1,30.5207328833173
FBti0062580,3L,23258180,23258303,INE-1{}4519,124,611,80.49%,87.50%,NA,INE-1,35.9227871939736
FBti0062583,3L,23262325,23262463,INE-1{}4522,139,611,77.85%,88.97%,NA,INE-1,33.6448598130841
FBti0062585,3L,23270958,23271053,INE-1{}4524,96,611,84.67%,81.91%,NA,INE-1,30.2292263610315
FBti0062592,2R,12575993,12576044,INE-1{}4531,52,611,91.49%,80.77%,NA,INE-1,43.1496830814237
FBti0062593,3L,23272201,23272306,INE-1{}4532,106,611,83.79%,85.00%,NA,INE-1,40.4083570750237
FBti0062594,3L,23277926,23278048,INE-1{}4533,123,611,82.56%,83.49%,NA,INE-1,32.2337417530631
FBti0062596,3L,23279600,23279708,INE-1{}4535,109,611,84.06%,85.86%,NA,INE-1,32.2106261859583
FBti0062605,3L,23313711,23314225,INE-1{}4544,515,611,37.05%,84.83%,0.133434,INE-1,36.3853503184713
FBti0062608,3L,23317717,23318272,INE-1{}4547,556,611,83.30%,81.44%,NA,INE-1,32.7856025039124
FBti0062609,3L,23319212,23319528,INE-1{}4548,317,611,54.77%,85.12%,0.112195,INE-1,32.9015544041451
FBti0062611,3L,23322520,23322927,INE-1{}4550,408,611,41.77%,81.60%,0.12787,INE-1,36.9601328903655
FBti0062616,2R,12727957,12727994,INE-1{}4555,38,611,93.78%,86.84%,NA,INE-1,41.9734904270987
FBti0062617,2R,12749970,12750012,INE-1{}4556,43,611,92.96%,90.70%,NA,INE-1,32.6640548481881
FBti0062618,2R,12908522,12908801,INE-1{}4557,280,611,61.86%,87.40%,0.102643,INE-1,40.3685827117157
FBti0062620,3L,23324603,23327262,INE-1{}4559,2660,611,81.74%,84.95%,0.131143,INE-1,35.2297123228854
FBti0062621,3L,23328626,23328700,INE-1{}4560,75,611,87.73%,96.00%,NA,INE-1,35.0048216007715
FBti0062623,3L,23329633,23329682,INE-1{}4562,50,611,91.82%,88.00%,NA,INE-1,33.219512195122
FBti0062625,3L,17908968,17909108,INE-1{}4564,141,611,79.49%,81.25%,NA,INE-1,36.3084112149533
FBti0062626,3L,18080849,18081177,INE-1{}4565,329,611,54.04%,80.74%,0.102637,INE-1,34.2783505154639
FBti0062627,3L,23330495,23330650,INE-1{}4566,156,611,78.64%,83.70%,NA,INE-1,31.8477251624884
FBti0062629,3L,23335803,23335868,INE-1{}4568,66,611,90.28%,85.00%,NA,INE-1,37.4031007751938
FBti0062630,3L,23335875,23336219,INE-1{}4569,345,611,54.93%,80.81%,0.16288,INE-1,39.8037542662116
FBti0062634,3L,23338244,23338878,INE-1{}4573,635,611,19.68%,84.68%,0.101808,INE-1,40.3948367501898
FBti0062637,3L,23388470,23388529,INE-1{}4576,60,611,91.25%,90.74%,NA,INE-1,35.0826044703596
FBti0062639,3L,23393743,23393802,INE-1{}4578,60,611,90.18%,83.33%,NA,INE-1,40.2332361516035
FBti0062640,3L,23393848,23393936,INE-1{}4579,89,611,86.36%,86.90%,NA,INE-1,39.9904214559387
FBti0062641,3L,23421748,23421910,INE-1{}4580,163,611,73.53%,88.89%,NA,INE-1,40.1942645698427
FBti0062643,3L,18115208,18115345,INE-1{}4582,138,611,82.60%,84.68%,NA,INE-1,35.9082397003745
FBti0062650,2L,20223641,20223826,INE-1{}4589,186,611,74.09%,89.02%,NA,INE-1,35.1326623970723
FBti0062659,3L,18456800,18457202,INE-1{}4598,403,611,44.72%,79.78%,0.147067,INE-1,35.8034970857619
FBti0062661,X,8641099,8641204,INE-1{}4600,106,611,84.17%,87.76%,NA,INE-1,39.2874109263658
FBti0062663,3L,18468977,18469039,INE-1{}4602,63,611,89.69%,80.95%,NA,INE-1,39.0503875968992
FBti0062665,3L,18560981,18561137,INE-1{}4604,157,611,77.51%,87.94%,NA,INE-1,39.2857142857143
FBti0062679,X,20452,20491,INE-1{}4618,40,611,93.80%,89.47%,NA,INE-1,38.0088278567925
FBti0062680,X,20585,20713,INE-1{}4619,129,611,79.09%,86.72%,NA,INE-1,39.3796992481203
FBti0062682,X,26430,26528,INE-1{}4621,99,611,85.48%,84.44%,NA,INE-1,36.0819828408008
FBti0062684,X,26660,27058,INE-1{}4623,399,611,39.68%,83.42%,0.122397,INE-1,34.2368640533778
FBti0062687,3L,18695843,18695890,INE-1{}4626,48,611,92.14%,91.67%,NA,INE-1,39.4916911045943
FBti0062689,3L,18735999,18736282,INE-1{}4628,284,611,61.02%,88.45%,0.118052,INE-1,32.5153374233129
FBti0062690,3L,18840953,18841087,INE-1{}4629,135,611,78.10%,91.79%,NA,INE-1,34.4569288389513
FBti0062701,4,148613,149450,INE-1{}4640,838,611,35.53%,81.87%,0.180223,INE-1,30.7719421924568
FBti0062703,X,28569,28621,INE-1{}4642,53,611,91.50%,80.77%,NA,INE-1,36.9883040935673
FBti0062704,4,149591,149683,INE-1{}4643,93,611,85.53%,82.02%,NA,INE-1,31.7399617590822
FBti0062706,X,31448,32171,INE-1{}4645,724,611,38.57%,88.98%,0.083439,INE-1,38.0095482923246
FBti0062708,X,40318,40369,INE-1{}4647,52,611,91.49%,82.69%,NA,INE-1,37.3963920039005
FBti0062709,X,46360,46742,INE-1{}4648,383,611,51.86%,86.38%,0.067599,INE-1,34.9706129303107
FBti0062710,4,156219,156334,INE-1{}4649,116,611,86.58%,84.88%,NA,INE-1,32.0567375886525
FBti0062711,X,47622,47931,INE-1{}4650,310,611,54.27%,83.05%,0.156339,INE-1,37.3754872239065
FBti0062712,4,159532,159596,INE-1{}4651,65,611,89.54%,92.19%,NA,INE-1,33.7209302325581
FBti0062713,X,49002,49095,INE-1{}4652,94,611,85.37%,76.67%,NA,INE-1,38.2226469182991
FBti0062714,4,160052,160317,INE-1{}4653,266,611,60.13%,86.00%,0.041597,INE-1,33.2891832229581
FBti0062715,X,51812,52317,INE-1{}4654,506,611,31.01%,87.50%,0.061821,INE-1,36.8063872255489
FBti0062716,4,160729,160777,INE-1{}4655,49,611,91.98%,79.59%,NA,INE-1,35.791015625
FBti0062717,X,54278,54381,INE-1{}4656,104,611,83.55%,75.25%,NA,INE-1,35.3780313837375
FBti0062718,4,163892,164030,INE-1{}4657,139,611,79.81%,81.75%,NA,INE-1,36.7633302151543
FBti0062719,X,54383,55279,INE-1{}4658,897,611,59.07%,79.91%,0.225132,INE-1,36.1533149171271
FBti0062720,4,164036,164290,INE-1{}4659,255,611,64.05%,89.96%,NA,INE-1,36.4241348713398
FBti0062721,X,55031,55114,INE-1{}4660,84,611,86.44%,87.95%,NA,INE-1,36.7258761401824
FBti0062732,3R,3644,4221,INE-1{}4671,578,611,32.54%,80.79%,0.137198,INE-1,37.3302289483896
FBti0062733,4,169805,170229,INE-1{}4672,425,611,44.68%,87.80%,0.067575,INE-1,34.0759075907591
FBti0062734,3R,12141,12431,INE-1{}4673,291,611,57.95%,82.77%,0.159006,INE-1,37.8165938864629
FBti0062735,X,64511,64661,INE-1{}4674,151,611,76.10%,85.71%,NA,INE-1,35.8604651162791
FBti0062736,4,170267,170395,INE-1{}4675,129,611,81.03%,83.05%,NA,INE-1,34.9624060150376
FBti0062738,X,64715,65334,INE-1{}4677,620,611,25.14%,86.91%,0.09599,INE-1,36.8461244749905
FBti0062739,X,76465,76563,INE-1{}4678,99,611,84.36%,82.29%,NA,INE-1,32.4118207816969
FBti0062740,X,76612,76660,INE-1{}4679,49,611,91.98%,83.67%,NA,INE-1,32.763671875
FBti0062743,X,80682,80783,INE-1{}4682,102,611,83.88%,79.80%,NA,INE-1,36.7444074250357
FBti0062746,3L,18926529,18926597,INE-1{}4685,69,611,89.97%,82.26%,NA,INE-1,38.7330754352031
FBti0062748,X,87157,87238,INE-1{}4687,82,611,86.76%,87.65%,NA,INE-1,37.4339259971168
FBti0062755,3R,332207,333610,INE-1{}4694,1404,611,68.64%,79.83%,0.180158,INE-1,43.3441081398766
FBti0062759,3R,431217,432217,INE-1{}4698,1001,611,58.97%,79.96%,0.235136,INE-1,34.3333333333333
FBti0062760,X,89477,89509,INE-1{}4699,33,611,94.60%,90.91%,NA,INE-1,36.3188976377953
FBti0062761,X,9054284,9054399,INE-1{}4700,116,611,81.60%,86.73%,NA,INE-1,46.241134751773
FBti0062762,X,90512,90917,INE-1{}4701,406,611,46.84%,85.27%,0.100652,INE-1,38.6694386694387
FBti0062763,X,91148,91192,INE-1{}4702,45,611,92.64%,80.00%,NA,INE-1,38.1115459882583
FBti0062765,X,92826,93237,INE-1{}4704,412,611,44.76%,87.36%,0.091586,INE-1,42.9282455412692
FBti0062766,X,168910,169362,INE-1{}4705,453,611,40.96%,85.06%,0.108601,INE-1,41.4763458401305
FBti0062768,X,176117,176238,INE-1{}4707,122,611,81.77%,84.07%,NA,INE-1,36.2093352192362
FBti0062769,X,179180,179286,INE-1{}4708,107,611,82.68%,79.25%,NA,INE-1,32.0512820512821
FBti0062770,X,182193,182226,INE-1{}4709,34,611,94.44%,88.24%,NA,INE-1,36.4977865223807
FBti0062771,X,182406,182534,INE-1{}4710,129,611,81.03%,88.98%,NA,INE-1,37.687969924812
FBti0062772,X,184846,185122,INE-1{}4711,277,611,59.49%,85.55%,0.042383,INE-1,34.2706502636204
FBti0062775,3L,19258713,19258835,INE-1{}4714,123,611,80.65%,82.35%,NA,INE-1,47.5517890772128
FBti0062776,3L,19287083,19287353,INE-1{}4715,271,611,59.11%,83.20%,0.135075,INE-1,38.3597883597884
FBti0062781,3R,1377479,1378093,INE-1{}4720,615,611,29.25%,85.24%,0.111055,INE-1,33.9326702371844
FBti0062782,3R,1377166,1377427,INE-1{}4721,262,611,61.87%,81.33%,0.088098,INE-1,35.8248562582928
FBti0062783,X,197705,197813,INE-1{}4722,109,611,83.68%,80.20%,NA,INE-1,38.0455407969639
FBti0062784,X,199720,199821,INE-1{}4723,102,611,85.19%,83.70%,NA,INE-1,37.4107567824845
FBti0062785,X,200657,200935,INE-1{}4724,279,611,60.50%,86.90%,NA,INE-1,35.2502194907814
FBti0062787,X,208416,208544,INE-1{}4726,129,611,83.46%,89.52%,NA,INE-1,36.8890977443609
FBti0062789,X,223599,223692,INE-1{}4728,94,611,84.80%,80.65%,NA,INE-1,37.4581939799331
FBti0062793,3R,13471603,13471739,INE-1{}4732,137,611,79.16%,84.50%,NA,INE-1,36.4232209737828
FBti0062796,2L,21615768,21615957,INE-1{}4735,190,611,71.22%,84.36%,NA,INE-1,36.9287020109689
FBti0062797,2L,21620605,21620698,INE-1{}4736,94,611,85.37%,84.44%,NA,INE-1,33.6198662846227
FBti0062798,2L,21620700,21621407,INE-1{}4737,708,611,31.76%,88.22%,0.084638,INE-1,34.3796159527326
FBti0062799,2L,21622237,21622358,INE-1{}4738,122,611,81.20%,92.24%,NA,INE-1,37.2761545711593
FBti0062800,2L,21625112,21625189,INE-1{}4739,78,611,88.51%,92.96%,NA,INE-1,31.4547206165703
FBti0062801,2L,21636556,21637152,INE-1{}4740,597,611,25.43%,78.68%,0.161692,INE-1,34.1679506933744
FBti0062802,2L,21644393,21644993,INE-1{}4741,601,611,28.09%,84.42%,0.116538,INE-1,44.5769230769231
FBti0062803,2L,21646497,21646546,INE-1{}4742,50,611,91.99%,85.71%,NA,INE-1,37.7560975609756
FBti0062804,2L,21666837,21667158,INE-1{}4743,322,611,53.99%,80.61%,0.1381,INE-1,35.099052540913
FBti0062811,3R,13559038,13559060,INE-1{}4750,23,611,96.24%,100.00%,NA,INE-1,43.8674579624135
FBti0062814,2L,21669978,21670041,INE-1{}4753,64,611,89.89%,77.42%,NA,INE-1,45.0533462657614
FBti0062815,2L,21671859,21672039,INE-1{}4754,181,611,72.67%,89.41%,NA,INE-1,40.045871559633
FBti0062818,2L,20375524,20375789,INE-1{}4757,266,611,59.23%,80.32%,0.151333,INE-1,46.2455830388693
FBti0062819,2L,20413602,20413976,INE-1{}4758,375,611,43.74%,84.23%,0.117085,INE-1,43.2181971356361
FBti0062823,3R,13627357,13627427,INE-1{}4762,71,611,89.11%,88.06%,NA,INE-1,47.3913043478261
FBti0062824,3R,13663567,13663712,INE-1{}4763,146,611,76.31%,88.28%,NA,INE-1,40.9324009324009
FBti0062841,2L,20414151,20414190,INE-1{}4780,40,611,93.45%,87.50%,NA,INE-1,42.8361138370952
FBti0062842,2L,20434336,20434461,INE-1{}4781,126,611,80.36%,81.82%,NA,INE-1,41.4312617702448
FBti0062843,2L,20434511,20434562,INE-1{}4782,52,611,91.49%,80.77%,NA,INE-1,40.1463414634146
FBti0062844,2L,20441317,20441423,INE-1{}4783,107,611,85.85%,80.90%,NA,INE-1,47.6280834914611
FBti0062846,2L,20468163,20468477,INE-1{}4785,315,611,53.25%,78.64%,0.211037,INE-1,41.219723183391
FBti0062848,2L,20481657,20481706,INE-1{}4787,50,611,91.99%,87.76%,NA,INE-1,37.5121951219512
FBti0062849,2L,20491500,20491613,INE-1{}4788,114,611,83.63%,86.27%,NA,INE-1,38.0681818181818
FBti0062851,2L,20514750,20514832,INE-1{}4790,83,611,88.06%,81.08%,NA,INE-1,44.1882804995197
FBti0062868,X,229167,229193,INE-1{}4807,27,611,95.58%,96.30%,NA,INE-1,36.4758144126357
FBti0062869,X,231341,231570,INE-1{}4808,230,611,67.77%,88.29%,NA,INE-1,34.185733512786
FBti0062882,3R,13910144,13910279,INE-1{}4821,136,611,77.74%,89.71%,NA,INE-1,38.5480093676815
FBti0062885,3R,13964636,13964664,INE-1{}4824,29,611,95.25%,89.66%,NA,INE-1,43.7869822485207
FBti0062887,3R,14040802,14040919,INE-1{}4826,118,611,80.69%,87.29%,NA,INE-1,43.221539914974
FBti0062889,X,19854795,19854978,INE-1{}4828,184,611,71.77%,90.86%,NA,INE-1,41.8423464711274
FBti0062891,X,19892832,19893116,INE-1{}4830,285,611,63.00%,85.12%,0.080715,INE-1,40.061295971979
FBti0062897,X,19954758,19954808,INE-1{}4836,51,611,91.65%,86.27%,NA,INE-1,44.1463414634146
FBti0062898,4,200891,201552,INE-1{}4837,662,611,28.44%,84.37%,0.112631,INE-1,34.6862081924089
FBti0062899,X,19987496,19987926,INE-1{}4838,431,611,39.20%,83.25%,0.067991,INE-1,41.0288065843621
FBti0062900,4,205591,206083,INE-1{}4839,493,611,36.44%,86.95%,0.071735,INE-1,34.3499197431782
FBti0062901,X,20006144,20006190,INE-1{}4840,47,611,92.31%,91.49%,NA,INE-1,42.3264907135875
FBti0062902,4,207841,208240,INE-1{}4841,400,611,48.88%,85.38%,0.098678,INE-1,35.9733222175907
FBti0062903,4,211509,211667,INE-1{}4842,159,611,77.19%,86.01%,NA,INE-1,32.0667284522706
FBti0062905,4,213266,213643,INE-1{}4844,378,611,43.26%,86.59%,0.108846,INE-1,31.6785864535128
FBti0062906,4,216542,217044,INE-1{}4845,503,611,28.09%,84.76%,0.127992,INE-1,30.0559552358113
FBti0062907,4,222470,222651,INE-1{}4846,182,611,72.30%,90.12%,NA,INE-1,35.8551123337918
FBti0062908,4,231696,231749,INE-1{}4847,54,611,92.22%,91.67%,NA,INE-1,31.5635655138821
FBti0062909,4,233962,234010,INE-1{}4848,49,611,92.16%,85.42%,NA,INE-1,36.9140625
FBti0062916,4,238273,238417,INE-1{}4855,145,611,79.43%,82.95%,NA,INE-1,33.115671641791
FBti0062918,4,240224,240400,INE-1{}4857,177,611,73.31%,78.92%,NA,INE-1,37.5459558823529
FBti0062920,4,249062,249116,INE-1{}4859,55,611,91.18%,90.74%,NA,INE-1,33.0574488802337
FBti0062922,4,249260,249434,INE-1{}4861,175,611,72.61%,85.21%,NA,INE-1,34.0846366145354
FBti0062924,4,251258,251418,INE-1{}4863,161,611,75.68%,78.15%,NA,INE-1,31.0185185185185
FBti0062925,3R,14084939,14085143,INE-1{}4864,205,611,69.44%,83.25%,NA,INE-1,42.4228675136116
FBti0062926,4,254026,254465,INE-1{}4865,440,611,40.03%,83.25%,0.099045,INE-1,33.4563345633456
FBti0062937,3R,14121397,14121585,INE-1{}4876,189,611,70.13%,85.87%,NA,INE-1,38.345521023766
FBti0062938,3R,14147038,14147091,INE-1{}4877,54,611,91.52%,84.62%,NA,INE-1,39.9415489527521
FBti0062939,3R,14172414,14172451,INE-1{}4878,38,611,94.81%,84.38%,NA,INE-1,41.7771232204222
FBti0062941,3R,14203515,14203699,INE-1{}4880,185,611,71.20%,88.76%,NA,INE-1,43.543956043956
FBti0062953,2L,21682911,21683297,INE-1{}4892,387,611,46.23%,86.82%,0.079623,INE-1,37.5838926174497
FBti0062954,2L,21685971,21686374,INE-1{}4893,404,611,43.61%,86.61%,0.120171,INE-1,39.6336386344713
FBti0062955,2L,21689319,21689848,INE-1{}4894,530,611,30.21%,89.34%,0.052011,INE-1,34.2958860759494
FBti0062956,2L,21690720,21690991,INE-1{}4895,272,611,60.51%,84.00%,0.094015,INE-1,35.0352112676056
FBti0062957,2L,21691149,21691197,INE-1{}4896,49,611,91.98%,85.71%,NA,INE-1,35.3515625
FBti0062959,X,17925294,17925398,INE-1{}4898,105,611,84.33%,89.69%,NA,INE-1,42.9182509505703
FBti0062960,X,18023530,18023560,INE-1{}4899,31,611,94.93%,93.55%,NA,INE-1,34.384236453202
FBti0062961,X,18041043,18041097,INE-1{}4900,55,611,91.35%,84.91%,NA,INE-1,41.7153996101365
FBti0062965,X,20037728,20038170,INE-1{}4904,443,611,41.27%,85.13%,0.040033,INE-1,42.5470925470925
FBti0062966,X,20129721,20130116,INE-1{}4905,396,611,39.65%,84.96%,0.105809,INE-1,38.1886477462437
FBti0062967,X,20147790,20147842,INE-1{}4906,53,611,91.33%,81.13%,NA,INE-1,41.8615984405458
FBti0062968,2L,21698710,21699142,INE-1{}4907,433,611,46.02%,82.79%,0.16857,INE-1,35.0740131578947
FBti0062969,2L,21699148,21699326,INE-1{}4908,179,611,74.60%,80.63%,NA,INE-1,37.3737373737374
FBti0062970,2L,21703829,21704026,INE-1{}4909,198,611,72.60%,86.21%,NA,INE-1,36.8516833484986
FBti0062972,2L,21709772,21710206,INE-1{}4911,435,611,39.32%,85.32%,0.104072,INE-1,37.7156943303205
FBti0062973,2L,21710833,21710967,INE-1{}4912,135,611,79.68%,84.13%,NA,INE-1,39.9812734082397
FBti0062974,2L,21711632,21711828,INE-1{}4913,197,611,72.35%,90.86%,NA,INE-1,41.8943533697632
FBti0062975,2L,21714752,21714818,INE-1{}4914,67,611,89.22%,77.27%,NA,INE-1,35.9632139399806
FBti0062976,2L,21715789,21716113,INE-1{}4915,325,611,53.06%,82.61%,0.116655,INE-1,42.9432013769363
FBti0062977,X,18250693,18251155,INE-1{}4916,463,611,37.03%,83.37%,0.122827,INE-1,41.9642857142857
FBti0062984,2L,21717919,21717969,INE-1{}4923,51,611,91.83%,86.00%,NA,INE-1,40.91796875
FBti0062985,2L,21718060,21718382,INE-1{}4924,323,611,52.68%,78.67%,0.125766,INE-1,37.3815676141258
FBti0062986,2L,21726079,21726529,INE-1{}4925,451,611,35.60%,84.38%,0.09744,INE-1,46.078431372549
FBti0062987,2L,21727643,21727769,INE-1{}4926,127,611,79.41%,84.13%,NA,INE-1,42.1374764595104
FBti0062988,2L,21729139,21729915,INE-1{}4927,777,611,36.51%,84.04%,0.131906,INE-1,33.2492795389049
FBti0062989,2L,21739183,21739244,INE-1{}4928,62,611,90.03%,83.61%,NA,INE-1,38.1553398058252
FBti0062990,2L,21739526,21739580,INE-1{}4929,55,611,91.18%,90.74%,NA,INE-1,36.4654333008763
FBti0062991,2L,21743205,21743508,INE-1{}4930,304,611,55.91%,84.29%,0.09944,INE-1,35.1996527777778
FBti0062992,2L,21744132,21744413,INE-1{}4931,282,611,58.25%,82.51%,0.1256,INE-1,33.0701754385965
FBti0062993,2L,21751187,21751600,INE-1{}4932,414,611,45.17%,88.71%,0.084772,INE-1,36.9817578772803
FBti0062995,X,20215136,20215400,INE-1{}4934,265,611,60.51%,88.71%,0.054395,INE-1,39.9734982332156
FBti0062996,X,20220549,20220695,INE-1{}4935,147,611,78.14%,87.50%,NA,INE-1,39.9906890130354
FBti0062997,X,20221201,20221242,INE-1{}4936,42,611,93.13%,92.86%,NA,INE-1,38.3937316356513
FBti0062999,X,20230515,20230585,INE-1{}4938,71,611,88.38%,78.87%,NA,INE-1,41.9729206963249
FBti0063000,X,20236065,20236411,INE-1{}4939,347,611,51.24%,78.34%,0.212204,INE-1,41.7802385008518
FBti0063001,X,20252461,20252716,INE-1{}4940,256,611,61.94%,86.61%,0.09497,INE-1,43.6170212765957
FBti0063002,X,20285555,20285605,INE-1{}4941,51,611,91.65%,86.27%,NA,INE-1,41.50390625
FBti0063003,X,20316929,20317217,INE-1{}4942,289,611,60.25%,86.72%,0.07288,INE-1,35.7954545454545
FBti0063004,X,20324819,20324873,INE-1{}4943,55,611,91.00%,85.45%,NA,INE-1,44.9317738791423
FBti0063005,2R,7235093,7236317,INE-1{}4944,1225,611,59.95%,82.67%,0.043847,INE-1,41.3461538461538
FBti0063006,2R,7239375,7240618,INE-1{}4945,1244,611,63.80%,84.38%,0.028953,INE-1,41.0422448350293
FBti0063008,X,18308877,18309257,INE-1{}4947,381,611,50.83%,84.71%,0.099409,INE-1,40.8403361344538
FBti0063009,2R,7882141,7882233,INE-1{}4948,93,611,84.97%,85.87%,NA,INE-1,42.82982791587
FBti0063010,2L,3004458,3004518,INE-1{}4949,61,611,90.02%,88.52%,NA,INE-1,45.7281553398058
FBti0063016,2R,8015771,8015817,INE-1{}4955,47,611,92.48%,95.65%,NA,INE-1,44.6236559139785
FBti0063017,2R,8025995,8026157,INE-1{}4956,163,611,73.32%,85.28%,NA,INE-1,40.1017576318224
FBti0063018,2R,8135206,8135424,INE-1{}4957,219,611,68.25%,83.00%,NA,INE-1,39.0441839495041
FBti0063024,X,18513783,18514105,INE-1{}4963,323,611,55.86%,84.97%,0.069334,INE-1,45.6034482758621
FBti0063026,2R,8278209,8278267,INE-1{}4965,59,611,90.34%,81.36%,NA,INE-1,38.3867832847425
FBti0063027,3L,4266625,4266660,INE-1{}4966,36,611,94.11%,88.89%,NA,INE-1,36.9533169533169
FBti0063028,2R,8307173,8307221,INE-1{}4967,49,611,92.16%,93.75%,NA,INE-1,36.376953125
FBti0063032,2R,8398801,8398893,INE-1{}4971,93,611,85.34%,83.33%,NA,INE-1,37.093690248566
FBti0063033,2R,8410384,8410641,INE-1{}4972,258,611,61.62%,82.57%,0.137887,INE-1,36.5086397873283
FBti0063034,2R,8414295,8414368,INE-1{}4973,74,611,88.80%,82.61%,NA,INE-1,36.0829715388326
FBti0063035,2L,3462712,3463066,INE-1{}4974,355,611,47.39%,88.89%,0.087893,INE-1,44.9022939677145
FBti0063036,X,18706510,18706908,INE-1{}4975,399,611,45.33%,90.20%,0.046466,INE-1,38.3236030025021
FBti0063037,X,18737066,18737119,INE-1{}4976,54,611,91.34%,81.13%,NA,INE-1,37.8286270691334
FBti0063042,2L,3994179,3994260,INE-1{}4981,82,611,87.13%,86.08%,NA,INE-1,38.8755406054781
FBti0063043,2L,4030513,4030743,INE-1{}4982,231,611,68.44%,87.13%,0.052672,INE-1,37.3094170403587
FBti0063044,X,18788257,18788378,INE-1{}4983,122,611,81.77%,87.61%,NA,INE-1,47.5494816211122
FBti0063069,2R,8928616,8928876,INE-1{}5008,261,611,60.03%,81.93%,0.072553,INE-1,40.4867256637168
FBti0063071,2R,9043488,9043520,INE-1{}5010,33,611,94.60%,90.91%,NA,INE-1,49.1633858267717
FBti0063073,2R,9120248,9120328,INE-1{}5012,81,611,86.74%,82.72%,NA,INE-1,45.3846153846154
FBti0063074,3L,5029435,5029493,INE-1{}5013,59,611,90.70%,80.70%,NA,INE-1,43.0515063168124
FBti0063078,2L,5120301,5120402,INE-1{}5017,102,611,83.69%,94.00%,NA,INE-1,39.7429795335554
FBti0063100,2R,9147004,9147177,INE-1{}5039,174,611,73.39%,80.00%,NA,INE-1,36.2632305568339
FBti0063101,2L,3964495,3964521,INE-1{}5040,27,611,95.58%,96.30%,NA,INE-1,37.6604146100691
FBti0063106,3R,607791,607888,INE-1{}5045,98,611,84.15%,82.47%,NA,INE-1,51.6928946113495
FBti0063107,3R,611800,611868,INE-1{}5046,69,611,88.71%,76.81%,NA,INE-1,29.4970986460348
FBti0063108,3R,657234,657384,INE-1{}5047,151,611,77.69%,87.05%,NA,INE-1,36
FBti0063109,3R,664029,664090,INE-1{}5048,62,611,89.85%,79.03%,NA,INE-1,35.9534206695779
FBti0063112,3R,669930,670044,INE-1{}5051,115,611,82.14%,82.73%,NA,INE-1,41.2961210974456
FBti0063114,3R,670045,670185,INE-1{}5053,141,611,77.72%,86.86%,NA,INE-1,40.981308411215
FBti0063116,2R,9452765,9452833,INE-1{}5055,69,611,88.71%,85.51%,NA,INE-1,42.6015473887814
FBti0063117,3R,730294,730445,INE-1{}5056,152,611,75.33%,91.39%,NA,INE-1,37.7498837749884
FBti0063120,2R,1531994,1532042,INE-1{}5059,49,611,92.16%,87.50%,NA,INE-1,36.865234375
FBti0063122,2R,1532551,1532760,INE-1{}5061,210,611,70.50%,89.84%,NA,INE-1,35.5817111815301
FBti0063123,2R,1533661,1533861,INE-1{}5062,201,611,70.29%,80.11%,NA,INE-1,35.0454545454545
FBti0063124,3R,731021,731109,INE-1{}5063,89,611,86.73%,90.24%,NA,INE-1,33.2854406130268
FBti0063129,2R,1537063,1537116,INE-1{}5068,54,611,91.16%,79.63%,NA,INE-1,33.4632245494398
FBti0063133,2R,1537137,1537224,INE-1{}5072,88,611,87.62%,83.12%,NA,INE-1,33.8284619070436
FBti0063134,2R,9638968,9639033,INE-1{}5073,66,611,89.20%,75.76%,NA,INE-1,41.452784503632
FBti0063137,2R,1538866,1539270,INE-1{}5076,405,611,41.00%,82.23%,0.128653,INE-1,35.2329450915141
FBti0063139,2R,1553433,1553481,INE-1{}5078,49,611,91.98%,95.92%,NA,INE-1,39.94140625
FBti0063141,2R,1554608,1554749,INE-1{}5080,142,611,79.52%,86.72%,NA,INE-1,34.563288183092
FBti0063142,2R,1558056,1558113,INE-1{}5081,58,611,90.69%,87.72%,NA,INE-1,31.9883325230919
FBti0063143,2R,1562510,1562579,INE-1{}5082,70,611,88.54%,78.57%,NA,INE-1,32.9144514258096
FBti0063144,2R,1564041,1564089,INE-1{}5083,49,611,91.98%,81.63%,NA,INE-1,33.10546875
FBti0063145,3L,10090429,10090458,INE-1{}5084,30,611,95.09%,93.33%,NA,INE-1,43.4696895022178
FBti0063149,2R,1566099,1566532,INE-1{}5088,434,611,41.19%,82.43%,0.136963,INE-1,42.4989724619811
FBti0063152,2R,1580158,1580543,INE-1{}5091,386,611,39.97%,87.70%,0.08832,INE-1,37.9035639412998
FBti0063154,2R,1582234,1582393,INE-1{}5093,160,611,75.44%,83.55%,NA,INE-1,32.7003242241779
